Id,SalePrice
2735,129394.40050816804
2736,160106.97735261213
2737,119528.4593492403
2738,134645.25587278546
2739,144284.3167988244
2740,144573.37638262223
2741,137863.96676281712
2742,155652.14627162914
2743,163370.46678772784
2744,155854.73123417265
2745,141164.67749254312
2746,132846.1952956349
2747,186751.0601004493
2748,127835.60395478102
2749,142017.49121438147
2750,110279.10449470498
2751,130744.12791678688
2752,180728.29902803665
2753,164087.86198226083
2754,209341.5744834522
2755,130593.14854685671
2756,86997.01012876321
2757,51000.01915829617
2758,72550.51737021381
2759,152755.3329700632
2760,108756.20674844645
2761,139795.47917975672
2762,147203.91612180142
2763,207072.46636689996
2764,176742.62005378742
2765,279804.64362411044
2766,132096.25247625943
2767,80165.92835296498
2768,134569.0957197973
2769,124963.66116975568
2770,134311.77718056808
2771,97327.7172305953
2772,118063.14926542906
2773,158484.33580166672
2774,147942.06751118175
2775,126480.71492616291
2776,133062.37703610666
2777,116355.46375131985
2778,127543.81349759456
2779,112470.1090730392
2780,106089.72876725247
2781,98526.23693935852
2782,94579.15727690782
2783,103528.56876883615
2784,118178.77844652272
2785,124310.7851835867
2786,41218.7207746951
2787,122947.3944238862
2788,62095.48879288352
2789,160424.503620225
2790,105186.79326923791
2791,104626.9066622724
2792,77967.3155969886
2793,191832.03846538148
2794,72942.76766199351
2795,129396.98945703852
2796,102358.58232449112
2797,219507.5901635948
2798,126230.7281117849
2799,123641.42346184148
2800,73280.04999337095
2801,109267.88631785728
2802,123735.98761259927
2803,163018.89196733362
2804,155814.80964891787
2805,108017.63407700055
2806,81310.29746816342
2807,273968.24977878405
2808,140943.48189187626
2809,131971.06304686988
2810,121518.92210374196
2811,161632.60217622982
2812,158871.65905260685
2813,155322.54940183833
2814,153200.74363424437
2815,111550.31009181525
2816,217015.96336336684
2817,145694.9452715725
2818,130369.60618078726
2819,170867.32326925482
2820,133628.03008315165
2821,106236.95854617844
2822,195060.63585453213
2823,312204.2933902004
2824,166647.89042225323
2825,160333.88296459272
2826,134736.70039967407
2827,129190.05427502177
2828,229953.6226816459
2829,209778.9630561935
2830,238137.65589381484
2831,188255.6716442125
2832,249809.0534631627
2833,257238.10252114662
2834,233825.0511324428
2835,225264.66449417482
2836,195348.06203975494
2837,155690.90007413097
2838,159858.21201949305
2839,181731.12532398937
2840,205223.96969861875
2841,205670.59601803607
2842,216218.9137642053
2843,152437.5982974799
2844,171375.42826682603
2845,127315.90410669398
2846,209740.3946870658
2847,210353.76885676052
2848,234792.1041406992
2849,207884.53893701785
2850,258467.93935281382
2851,223736.94181134348
2852,229550.50584537705
2853,224116.4868305751
2854,129859.6377664354
2855,200181.05418454803
2856,220467.26560207046
2857,198433.2889381986
2858,206859.72581679767
2859,72719.52142800344
2860,142367.1177595256
2861,134209.37743044982
2862,205196.16895615612
2863,147987.2375124729
2864,254135.3634471257
2865,144964.47669049542
2866,154614.3173758397
2867,82951.29774747288
2868,82077.94894684979
2869,106547.9059226255
2870,131189.2589167072
2871,71862.25517685513
2872,13279.7292966508
2873,103694.52404192282
2874,128189.84244166384
2875,111750.78912859858
2876,165532.327915087
2877,159278.9565480621
2878,154922.86128190486
2879,127214.87870520266
2880,90527.84106469556
2881,165105.61845237913
2882,210017.79542551807
2883,184216.0931382369
2884,208553.17569341447
2885,199602.96190323913
2886,237372.4006094641
2887,109712.3391517509
2888,139972.566009941
2889,54353.342797255784
2890,71880.76835076418
2891,144451.73862112424
2892,38483.62801821949
2893,107291.16243284591
2894,26614.90194083442
2895,284246.36645120324
2896,248652.04880838533
2897,206913.04776779655
2898,154490.2576712625
2899,214677.7317125426
2900,142747.02462740545
2901,210675.89557094424
2902,168424.89506440522
2903,291845.1063453775
2904,342761.6715628643
2905,104826.79161046521
2906,177156.79132720217
2907,123036.52334287873
2908,114626.00533992914
2909,145022.10055785882
2910,75517.51984354988
2911,66930.68510817678
2912,176020.72680601384
2913,55006.97891714139
2914,65760.66748230788
2915,78542.70846214792
2916,68391.82796475838
2917,145905.0205350683
2918,132624.20392912382
2919,229577.3027928904
